SVM	lgb	lr
0.7472281908036098	0.7538719381177482	0.7488525999140524
0.7149204984959174	0.7378513107004727	0.7128749462827676
0.7337575005172771	0.7523880957307401	0.7320763500931099
0.7237654320987653	0.7542502931236637	0.7263173322298091
0.7292399475825919	0.7438961307676392	0.7300589695841092
