FPR	TPR
0.0	0.0
0.0	0.0043859649122807015
0.0	0.03508771929824561
0.0034482758620689655	0.03508771929824561
0.0034482758620689655	0.04824561403508772
0.006896551724137931	0.04824561403508772
0.006896551724137931	0.05701754385964912
0.010344827586206896	0.05701754385964912
0.010344827586206896	0.09210526315789473
0.013793103448275862	0.09210526315789473
0.013793103448275862	0.10087719298245613
0.017241379310344827	0.10087719298245613
0.017241379310344827	0.10526315789473684
0.020689655172413793	0.10526315789473684
0.020689655172413793	0.12719298245614036
0.02413793103448276	0.12719298245614036
0.02413793103448276	0.13157894736842105
0.027586206896551724	0.13157894736842105
0.027586206896551724	0.16228070175438597
0.034482758620689655	0.16228070175438597
0.034482758620689655	0.22807017543859648
0.03793103448275862	0.22807017543859648
0.03793103448275862	0.2412280701754386
0.041379310344827586	0.2412280701754386
0.041379310344827586	0.24561403508771928
0.04482758620689655	0.24561403508771928
0.04482758620689655	0.25
0.04827586206896552	0.25
0.04827586206896552	0.25877192982456143
0.05517241379310345	0.25877192982456143
0.05517241379310345	0.27631578947368424
0.06206896551724138	0.27631578947368424
0.06206896551724138	0.2982456140350877
0.06551724137931035	0.2982456140350877
0.06551724137931035	0.30701754385964913
0.06896551724137931	0.30701754385964913
0.06896551724137931	0.33771929824561403
0.07241379310344828	0.33771929824561403
0.07241379310344828	0.34210526315789475
0.07586206896551724	0.34210526315789475
0.07586206896551724	0.34649122807017546
0.07931034482758621	0.34649122807017546
0.07931034482758621	0.35964912280701755
0.08620689655172414	0.35964912280701755
0.08620689655172414	0.37719298245614036
0.0896551724137931	0.37719298245614036
0.0896551724137931	0.3815789473684211
0.09310344827586207	0.3815789473684211
0.09310344827586207	0.39473684210526316
0.09655172413793103	0.39473684210526316
0.09655172413793103	0.3991228070175439
0.1	0.3991228070175439
0.1	0.40350877192982454
0.11379310344827587	0.40350877192982454
0.11379310344827587	0.40789473684210525
0.1206896551724138	0.40789473684210525
0.1206896551724138	0.4166666666666667
0.13448275862068965	0.4166666666666667
0.13448275862068965	0.4298245614035088
0.1413793103448276	0.4298245614035088
0.1413793103448276	0.44298245614035087
0.1482758620689655	0.44298245614035087
0.1482758620689655	0.4473684210526316
0.15172413793103448	0.4473684210526316
0.15172413793103448	0.45614035087719296
0.15517241379310345	0.45614035087719296
0.15517241379310345	0.49122807017543857
0.15862068965517243	0.49122807017543857
0.15862068965517243	0.5131578947368421
0.16206896551724137	0.5131578947368421
0.16206896551724137	0.5263157894736842
0.16551724137931034	0.5263157894736842
0.16551724137931034	0.5350877192982456
0.1724137931034483	0.5350877192982456
0.1724137931034483	0.5394736842105263
0.17586206896551723	0.5394736842105263
0.17586206896551723	0.5570175438596491
0.1793103448275862	0.5570175438596491
0.1793103448275862	0.5614035087719298
0.19310344827586207	0.5614035087719298
0.19310344827586207	0.5701754385964912
0.19655172413793104	0.5701754385964912
0.19655172413793104	0.5921052631578947
0.2103448275862069	0.5921052631578947
0.2103448275862069	0.5964912280701754
0.21379310344827587	0.5964912280701754
0.21379310344827587	0.6008771929824561
0.23103448275862068	0.6008771929824561
0.23103448275862068	0.6052631578947368
0.23448275862068965	0.6052631578947368
0.23448275862068965	0.6096491228070176
0.2517241379310345	0.6096491228070176
0.2517241379310345	0.6228070175438597
0.2620689655172414	0.6228070175438597
0.2620689655172414	0.6403508771929824
0.2655172413793103	0.6403508771929824
0.2655172413793103	0.6491228070175439
0.2689655172413793	0.6491228070175439
0.2689655172413793	0.6535087719298246
0.27241379310344827	0.6535087719298246
0.27241379310344827	0.6578947368421053
0.27586206896551724	0.6578947368421053
0.27586206896551724	0.6622807017543859
0.2793103448275862	0.6622807017543859
0.2793103448275862	0.6666666666666666
0.2827586206896552	0.6666666666666666
0.2827586206896552	0.6842105263157895
0.2896551724137931	0.6842105263157895
0.2896551724137931	0.6929824561403509
0.296551724137931	0.6929824561403509
0.296551724137931	0.6973684210526315
0.3	0.6973684210526315
0.3	0.7017543859649122
0.30344827586206896	0.7017543859649122
0.30344827586206896	0.706140350877193
0.3137931034482759	0.706140350877193
0.3137931034482759	0.7192982456140351
0.3310344827586207	0.7192982456140351
0.3310344827586207	0.7280701754385965
0.33448275862068966	0.7280701754385965
0.33448275862068966	0.7324561403508771
0.33793103448275863	0.7324561403508771
0.33793103448275863	0.7456140350877193
0.3413793103448276	0.7456140350877193
0.3413793103448276	0.75
0.3689655172413793	0.75
0.3689655172413793	0.7587719298245614
0.3724137931034483	0.7587719298245614
0.3724137931034483	0.7631578947368421
0.4	0.7631578947368421
0.4	0.7763157894736842
0.40344827586206894	0.7763157894736842
0.40344827586206894	0.7807017543859649
0.41724137931034483	0.7807017543859649
0.41724137931034483	0.7850877192982456
0.43103448275862066	0.7850877192982456
0.43103448275862066	0.793859649122807
0.43448275862068964	0.793859649122807
0.43448275862068964	0.7982456140350878
0.4413793103448276	0.7982456140350878
0.4413793103448276	0.8201754385964912
0.4517241379310345	0.8201754385964912
0.4517241379310345	0.8245614035087719
0.46206896551724136	0.8245614035087719
0.46206896551724136	0.8333333333333334
0.46551724137931033	0.8333333333333334
0.46551724137931033	0.8377192982456141
0.4689655172413793	0.8377192982456141
0.4689655172413793	0.8552631578947368
0.4724137931034483	0.8552631578947368
0.4724137931034483	0.8640350877192983
0.4862068965517241	0.8640350877192983
0.4862068965517241	0.8728070175438597
0.49310344827586206	0.8728070175438597
0.49310344827586206	0.881578947368421
0.506896551724138	0.881578947368421
0.506896551724138	0.8859649122807017
0.5172413793103449	0.8859649122807017
0.5172413793103449	0.8903508771929824
0.5206896551724138	0.8903508771929824
0.5206896551724138	0.8947368421052632
0.5275862068965518	0.8947368421052632
0.5275862068965518	0.8991228070175439
0.5413793103448276	0.8991228070175439
0.5413793103448276	0.9035087719298246
0.5551724137931034	0.9035087719298246
0.5551724137931034	0.9078947368421053
0.5862068965517241	0.9078947368421053
0.5862068965517241	0.9122807017543859
0.5896551724137931	0.9122807017543859
0.5896551724137931	0.9210526315789473
0.6	0.9210526315789473
0.6	0.9254385964912281
0.603448275862069	0.9254385964912281
0.603448275862069	0.9342105263157895
0.6310344827586207	0.9342105263157895
0.6310344827586207	0.9385964912280702
0.6344827586206897	0.9385964912280702
0.6344827586206897	0.9429824561403509
0.6413793103448275	0.9429824561403509
0.6413793103448275	0.9473684210526315
0.6448275862068965	0.9473684210526315
0.6448275862068965	0.9517543859649122
0.6724137931034483	0.9517543859649122
0.6724137931034483	0.956140350877193
0.7103448275862069	0.956140350877193
0.7103448275862069	0.9649122807017544
0.7206896551724138	0.9649122807017544
0.7206896551724138	0.9692982456140351
0.7413793103448276	0.9692982456140351
0.7413793103448276	0.9736842105263158
0.7758620689655172	0.9736842105263158
0.7758620689655172	0.9780701754385965
0.8172413793103448	0.9780701754385965
0.8172413793103448	0.9824561403508771
0.9	0.9824561403508771
0.9	0.9868421052631579
0.9379310344827586	0.9868421052631579
0.9379310344827586	0.9912280701754386
0.9689655172413794	0.9912280701754386
0.9689655172413794	1.0
1.0	1.0
