filter_num	units	auroc_on_CV	mean_auroc_on_CV
32	256	[0.6573311, 0.6260297, 0.63261944, 0.6369637, 0.6468647]	0.6399616599082947
32	512	[0.64579904, 0.6227348, 0.6392092, 0.6452145, 0.6287129]	0.6363340616226196
32	1024	[0.61285007, 0.61943984, 0.65074134, 0.6320132, 0.6386139]	0.6307317018508911
64	256	[0.6392092, 0.63261944, 0.6490939, 0.64026403, 0.64851487]	0.6419402956962585
64	512	[0.64579904, 0.60131794, 0.62932456, 0.6320132, 0.6452145]	0.630733847618103
64	1024	[0.65074134, 0.6095552, 0.65074134, 0.650165, 0.6122112]	0.634682834148407
128	256	[0.6523888, 0.6210873, 0.6425041, 0.63366336, 0.6452145]	0.6389716267585754
128	512	[0.64579904, 0.6177924, 0.54859966, 0.6089109, 0.6518152]	0.614583432674408
128	1024	[0.6359143, 0.6210873, 0.54859966, 0.64026403, 0.6518152]	0.6195361018180847
