SVM	lgb	lr
0.6894374782305817	0.7158982061999304	0.6932906652734239
0.7474965168930686	0.761984064785789	0.7384077847439916
0.7257706374085684	0.7462665447579242	0.7249542842215256
0.7189574598183088	0.7430337176799442	0.7189792976939204
0.738382250174703	0.7557106044723969	0.7386770614954578
