SVM	lgb	lr
0.7300875856460493	0.7591581682728709	0.6959226404688683
0.7299941111038408	0.7732073919667979	0.679873061571681
0.7136033501275928	0.7458240248268384	0.6592338826520597
0.7252465621852087	0.7507391008972287	0.6916203996532903
0.722208139698634	0.7552598225602029	0.6793362437215416
