Precision	Recall
0.593198992443325	1.0
0.592686002522068	0.9978768577494692
0.5934343434343434	0.9978768577494692
0.5941845764854614	0.9978768577494692
0.5949367088607594	0.9978768577494692
0.5956907477820025	0.9978768577494692
0.5964467005076142	0.9978768577494692
0.5972045743329097	0.9978768577494692
0.5979643765903307	0.9978768577494692
0.5987261146496815	0.9978768577494692
0.5994897959183674	0.9978768577494692
0.6002554278416348	0.9978768577494692
0.6010230179028133	0.9978768577494692
0.6017925736235595	0.9978768577494692
0.6012820512820513	0.9957537154989384
0.6020539152759948	0.9957537154989384
0.602827763496144	0.9957537154989384
0.6036036036036037	0.9957537154989384
0.604381443298969	0.9957537154989384
0.6051612903225806	0.9957537154989384
0.6059431524547804	0.9957537154989384
0.6067270375161707	0.9957537154989384
0.6075129533678757	0.9957537154989384
0.6083009079118028	0.9957537154989384
0.6090909090909091	0.9957537154989384
0.6085825747724317	0.9936305732484076
0.609375	0.9936305732484076
0.6101694915254238	0.9936305732484076
0.6096605744125326	0.9915074309978769
0.6104575163398693	0.9915074309978769
0.6112565445026178	0.9915074309978769
0.6120576671035387	0.9915074309978769
0.6128608923884514	0.9915074309978769
0.6136662286465178	0.9915074309978769
0.6144736842105263	0.9915074309978769
0.613965744400527	0.9893842887473461
0.6147757255936676	0.9893842887473461
0.6155878467635403	0.9893842887473461
0.6164021164021164	0.9893842887473461
0.6172185430463576	0.9893842887473461
0.6180371352785146	0.9893842887473461
0.6188579017264276	0.9893842887473461
0.6183510638297872	0.9872611464968153
0.6191744340878829	0.9872611464968153
0.62	0.9872611464968153
0.6208277703604806	0.9872611464968153
0.6203208556149733	0.9851380042462845
0.6211512717536813	0.9851380042462845
0.6219839142091153	0.9851380042462845
0.6228187919463087	0.9851380042462845
0.6223118279569892	0.9830148619957537
0.6231493943472409	0.9830148619957537
0.623989218328841	0.9830148619957537
0.6248313090418354	0.9830148619957537
0.6256756756756757	0.9830148619957537
0.6265223274695535	0.9830148619957537
0.6273712737127372	0.9830148619957537
0.6282225237449118	0.9830148619957537
0.6290760869565217	0.9830148619957537
0.6285714285714286	0.9808917197452229
0.6294277929155313	0.9808917197452229
0.6289222373806276	0.9787685774946921
0.6297814207650273	0.9787685774946921
0.6306429548563611	0.9787685774946921
0.6315068493150685	0.9787685774946921
0.6323731138545954	0.9787685774946921
0.6332417582417582	0.9787685774946921
0.6341127922971114	0.9787685774946921
0.6349862258953168	0.9787685774946921
0.6358620689655172	0.9787685774946921
0.6367403314917127	0.9787685774946921
0.6376210235131397	0.9787685774946921
0.6385041551246537	0.9787685774946921
0.6380027739251041	0.9766454352441614
0.6388888888888888	0.9766454352441614
0.6397774687065368	0.9766454352441614
0.6406685236768802	0.9766454352441614
0.6415620641562064	0.9766454352441614
0.6424581005586593	0.9766454352441614
0.6433566433566433	0.9766454352441614
0.6428571428571429	0.9745222929936306
0.6437587657784011	0.9745222929936306
0.6446629213483146	0.9745222929936306
0.6455696202531646	0.9745222929936306
0.6450704225352113	0.9723991507430998
0.6459802538787024	0.9723991507430998
0.6468926553672316	0.9723991507430998
0.6478076379066479	0.9723991507430998
0.6473087818696884	0.970276008492569
0.6468085106382979	0.9681528662420382
0.6463068181818182	0.9660297239915074
0.647226173541963	0.9660297239915074
0.6481481481481481	0.9660297239915074
0.6490727532097005	0.9660297239915074
0.65	0.9660297239915074
0.6494992846924177	0.9639065817409767
0.6504297994269341	0.9639065817409767
0.6513629842180775	0.9639065817409767
0.6508620689655172	0.9617834394904459
0.6517985611510791	0.9617834394904459
0.6527377521613833	0.9617834394904459
0.6536796536796536	0.9617834394904459
0.653179190751445	0.9596602972399151
0.6526772793053546	0.9575371549893843
0.6536231884057971	0.9575371549893843
0.6531204644412192	0.9554140127388535
0.6540697674418605	0.9554140127388535
0.653566229985444	0.9532908704883227
0.6530612244897959	0.9511677282377919
0.654014598540146	0.9511677282377919
0.6535087719298246	0.9490445859872612
0.6544655929721815	0.9490445859872612
0.655425219941349	0.9490445859872612
0.6549192364170338	0.9469214437367304
0.6558823529411765	0.9469214437367304
0.6553755522827688	0.9447983014861996
0.6548672566371682	0.9426751592356688
0.6558345642540621	0.9426751592356688
0.6568047337278107	0.9426751592356688
0.6577777777777778	0.9426751592356688
0.6572700296735905	0.940552016985138
0.6567607726597325	0.9384288747346072
0.65625	0.9363057324840764
0.6557377049180327	0.9341825902335457
0.6567164179104478	0.9341825902335457
0.656203288490284	0.9320594479830149
0.657185628742515	0.9320594479830149
0.6581709145427287	0.9320594479830149
0.6576576576576577	0.9299363057324841
0.6586466165413534	0.9299363057324841
0.6596385542168675	0.9299363057324841
0.6606334841628959	0.9299363057324841
0.6616314199395771	0.9299363057324841
0.6626323751891074	0.9299363057324841
0.6636363636363637	0.9299363057324841
0.6631259484066768	0.9278131634819533
0.662613981762918	0.9256900212314225
0.6621004566210046	0.9235668789808917
0.663109756097561	0.9235668789808917
0.6625954198473283	0.921443736730361
0.6620795107033639	0.9193205944798302
0.6615620214395099	0.9171974522292994
0.6625766871165644	0.9171974522292994
0.663594470046083	0.9171974522292994
0.6646153846153846	0.9171974522292994
0.6656394453004623	0.9171974522292994
0.6666666666666666	0.9171974522292994
0.6676970633693973	0.9171974522292994
0.6671826625386997	0.9150743099787686
0.6666666666666666	0.9129511677282378
0.6677018633540373	0.9129511677282378
0.6687402799377916	0.9129511677282378
0.6697819314641744	0.9129511677282378
0.6692667706708268	0.910828025477707
0.66875	0.9087048832271762
0.6682316118935837	0.9065817409766455
0.6677115987460815	0.9044585987261147
0.6671899529042387	0.9023354564755839
0.6666666666666666	0.9002123142250531
0.6677165354330709	0.9002123142250531
0.668769716088328	0.9002123142250531
0.669826224328594	0.9002123142250531
0.6693037974683544	0.8980891719745223
0.6687797147385103	0.8959660297239915
0.6682539682539682	0.8938428874734607
0.6677265500794912	0.89171974522293
0.6687898089171974	0.89171974522293
0.6682615629984051	0.8895966029723992
0.6693290734824281	0.8895966029723992
0.6704	0.8895966029723992
0.6698717948717948	0.8874734607218684
0.6693418940609952	0.8853503184713376
0.6704180064308681	0.8853503184713376
0.6698872785829307	0.8832271762208068
0.6693548387096774	0.881104033970276
0.6704361873990307	0.881104033970276
0.6699029126213593	0.8789808917197452
0.6693679092382496	0.8768577494692145
0.6688311688311688	0.8747346072186837
0.6682926829268293	0.8726114649681529
