FPR	TPR
0.0	0.0
0.0	0.0043859649122807015
0.0	0.017543859649122806
0.0034482758620689655	0.017543859649122806
0.0034482758620689655	0.02631578947368421
0.006896551724137931	0.02631578947368421
0.006896551724137931	0.04824561403508772
0.013793103448275862	0.04824561403508772
0.013793103448275862	0.07456140350877193
0.017241379310344827	0.07456140350877193
0.017241379310344827	0.07894736842105263
0.020689655172413793	0.07894736842105263
0.020689655172413793	0.08771929824561403
0.027586206896551724	0.08771929824561403
0.027586206896551724	0.09649122807017543
0.03103448275862069	0.09649122807017543
0.03103448275862069	0.14035087719298245
0.034482758620689655	0.14035087719298245
0.034482758620689655	0.14912280701754385
0.041379310344827586	0.14912280701754385
0.041379310344827586	0.15789473684210525
0.04482758620689655	0.15789473684210525
0.04482758620689655	0.16666666666666666
0.05172413793103448	0.16666666666666666
0.05172413793103448	0.17982456140350878
0.05862068965517241	0.17982456140350878
0.05862068965517241	0.18421052631578946
0.06206896551724138	0.18421052631578946
0.06206896551724138	0.18859649122807018
0.06551724137931035	0.18859649122807018
0.06551724137931035	0.19736842105263158
0.06896551724137931	0.19736842105263158
0.06896551724137931	0.20175438596491227
0.07241379310344828	0.20175438596491227
0.07241379310344828	0.21929824561403508
0.07931034482758621	0.21929824561403508
0.07931034482758621	0.22807017543859648
0.08275862068965517	0.22807017543859648
0.08275862068965517	0.2412280701754386
0.08620689655172414	0.2412280701754386
0.08620689655172414	0.25
0.0896551724137931	0.25
0.0896551724137931	0.2543859649122807
0.09655172413793103	0.2543859649122807
0.09655172413793103	0.25877192982456143
0.1	0.25877192982456143
0.1	0.3026315789473684
0.10344827586206896	0.3026315789473684
0.10344827586206896	0.31140350877192985
0.1103448275862069	0.31140350877192985
0.1103448275862069	0.3157894736842105
0.11379310344827587	0.3157894736842105
0.11379310344827587	0.3201754385964912
0.11724137931034483	0.3201754385964912
0.11724137931034483	0.32456140350877194
0.1206896551724138	0.32456140350877194
0.1206896551724138	0.3333333333333333
0.12758620689655173	0.3333333333333333
0.12758620689655173	0.33771929824561403
0.13448275862068965	0.33771929824561403
0.13448275862068965	0.3508771929824561
0.13793103448275862	0.3508771929824561
0.13793103448275862	0.35526315789473684
0.1413793103448276	0.35526315789473684
0.1413793103448276	0.37280701754385964
0.14482758620689656	0.37280701754385964
0.14482758620689656	0.3815789473684211
0.1482758620689655	0.3815789473684211
0.1482758620689655	0.42105263157894735
0.15172413793103448	0.42105263157894735
0.15172413793103448	0.4342105263157895
0.15517241379310345	0.4342105263157895
0.15517241379310345	0.4473684210526316
0.16206896551724137	0.4473684210526316
0.16206896551724137	0.45614035087719296
0.16896551724137931	0.45614035087719296
0.16896551724137931	0.4649122807017544
0.1724137931034483	0.4649122807017544
0.1724137931034483	0.47368421052631576
0.17586206896551723	0.47368421052631576
0.17586206896551723	0.4780701754385965
0.18620689655172415	0.4780701754385965
0.18620689655172415	0.4868421052631579
0.19310344827586207	0.4868421052631579
0.19310344827586207	0.49122807017543857
0.19655172413793104	0.49122807017543857
0.19655172413793104	0.5
0.2	0.5
0.2	0.5175438596491229
0.20689655172413793	0.5175438596491229
0.20689655172413793	0.5263157894736842
0.2103448275862069	0.5263157894736842
0.2103448275862069	0.5350877192982456
0.21724137931034482	0.5350877192982456
0.21724137931034482	0.5394736842105263
0.22413793103448276	0.5394736842105263
0.22413793103448276	0.543859649122807
0.22758620689655173	0.543859649122807
0.22758620689655173	0.5482456140350878
0.23793103448275862	0.5482456140350878
0.23793103448275862	0.5570175438596491
0.24482758620689654	0.5570175438596491
0.24482758620689654	0.5614035087719298
0.25862068965517243	0.5614035087719298
0.25862068965517243	0.5701754385964912
0.2620689655172414	0.5701754385964912
0.2620689655172414	0.5921052631578947
0.2655172413793103	0.5921052631578947
0.2655172413793103	0.6008771929824561
0.27586206896551724	0.6008771929824561
0.27586206896551724	0.618421052631579
0.28620689655172415	0.618421052631579
0.28620689655172415	0.6271929824561403
0.2896551724137931	0.6271929824561403
0.2896551724137931	0.631578947368421
0.296551724137931	0.631578947368421
0.296551724137931	0.6403508771929824
0.3	0.6403508771929824
0.3	0.6447368421052632
0.30344827586206896	0.6447368421052632
0.30344827586206896	0.6491228070175439
0.3137931034482759	0.6491228070175439
0.3137931034482759	0.6535087719298246
0.3275862068965517	0.6535087719298246
0.3275862068965517	0.6578947368421053
0.3310344827586207	0.6578947368421053
0.3310344827586207	0.6622807017543859
0.3413793103448276	0.6622807017543859
0.3413793103448276	0.6710526315789473
0.3482758620689655	0.6710526315789473
0.3482758620689655	0.6754385964912281
0.35517241379310344	0.6754385964912281
0.35517241379310344	0.6842105263157895
0.3586206896551724	0.6842105263157895
0.3586206896551724	0.6885964912280702
0.3620689655172414	0.6885964912280702
0.3620689655172414	0.6929824561403509
0.3689655172413793	0.6929824561403509
0.3689655172413793	0.706140350877193
0.3724137931034483	0.706140350877193
0.3724137931034483	0.7149122807017544
0.38620689655172413	0.7149122807017544
0.38620689655172413	0.7192982456140351
0.3896551724137931	0.7192982456140351
0.3896551724137931	0.7324561403508771
0.4103448275862069	0.7324561403508771
0.4103448275862069	0.7412280701754386
0.41379310344827586	0.7412280701754386
0.41379310344827586	0.7456140350877193
0.41724137931034483	0.7456140350877193
0.41724137931034483	0.75
0.4206896551724138	0.75
0.4206896551724138	0.7543859649122807
0.42758620689655175	0.7543859649122807
0.42758620689655175	0.7587719298245614
0.4379310344827586	0.7587719298245614
0.4379310344827586	0.7631578947368421
0.4586206896551724	0.7631578947368421
0.4586206896551724	0.7850877192982456
0.46551724137931033	0.7850877192982456
0.46551724137931033	0.7894736842105263
0.4724137931034483	0.7894736842105263
0.4724137931034483	0.8070175438596491
0.4793103448275862	0.8070175438596491
0.4793103448275862	0.8114035087719298
0.49310344827586206	0.8114035087719298
0.49310344827586206	0.8201754385964912
0.503448275862069	0.8201754385964912
0.503448275862069	0.8245614035087719
0.5103448275862069	0.8245614035087719
0.5103448275862069	0.8333333333333334
0.5206896551724138	0.8333333333333334
0.5206896551724138	0.8377192982456141
0.5344827586206896	0.8377192982456141
0.5344827586206896	0.8508771929824561
0.5517241379310345	0.8508771929824561
0.5517241379310345	0.8552631578947368
0.5551724137931034	0.8552631578947368
0.5551724137931034	0.8596491228070176
0.5724137931034483	0.8596491228070176
0.5724137931034483	0.8640350877192983
0.5758620689655173	0.8640350877192983
0.5758620689655173	0.868421052631579
0.593103448275862	0.868421052631579
0.593103448275862	0.8728070175438597
0.6	0.8728070175438597
0.6	0.8771929824561403
0.6068965517241379	0.8771929824561403
0.6068965517241379	0.8903508771929824
0.6103448275862069	0.8903508771929824
0.6103448275862069	0.8947368421052632
0.6206896551724138	0.8947368421052632
0.6206896551724138	0.9078947368421053
0.6551724137931034	0.9078947368421053
0.6551724137931034	0.9122807017543859
0.6620689655172414	0.9122807017543859
0.6620689655172414	0.9166666666666666
0.6655172413793103	0.9166666666666666
0.6655172413793103	0.9210526315789473
0.696551724137931	0.9210526315789473
0.696551724137931	0.9254385964912281
0.7034482758620689	0.9254385964912281
0.7034482758620689	0.9298245614035088
0.7137931034482758	0.9298245614035088
0.7137931034482758	0.9342105263157895
0.7275862068965517	0.9342105263157895
0.7275862068965517	0.9429824561403509
0.7379310344827587	0.9429824561403509
0.7379310344827587	0.9473684210526315
0.7517241379310344	0.9473684210526315
0.7517241379310344	0.9517543859649122
0.7655172413793103	0.9517543859649122
0.7655172413793103	0.956140350877193
0.7965517241379311	0.956140350877193
0.7965517241379311	0.9605263157894737
0.8448275862068966	0.9605263157894737
0.8448275862068966	0.9649122807017544
0.8551724137931035	0.9649122807017544
0.8551724137931035	0.9692982456140351
0.8793103448275862	0.9692982456140351
0.8793103448275862	0.9780701754385965
0.9241379310344827	0.9780701754385965
0.9241379310344827	0.9824561403508771
0.9413793103448276	0.9824561403508771
0.9413793103448276	0.9912280701754386
0.9586206896551724	0.9912280701754386
0.9586206896551724	0.9956140350877193
0.9620689655172414	0.9956140350877193
0.9620689655172414	1.0
1.0	1.0
