SVM	lgb	lr
0.6837610383452855	0.761850293368103	0.6941444911989569
0.6555206542997689	0.7611450245955076	0.665109938955728
0.6386060570141647	0.761251703905648	0.6480234694482309
0.67658981805251	0.7488709773010134	0.6862798553902685
0.663908867916684	0.7606535567288903	0.6696877728349895
