Precision	Recall
0.7631578947368421	1.0
0.7610619469026548	0.9885057471264368
0.7678571428571429	0.9885057471264368
0.7657657657657657	0.9770114942528736
0.7636363636363637	0.9655172413793104
0.7614678899082569	0.9540229885057471
0.7592592592592593	0.9425287356321839
0.7570093457943925	0.9310344827586207
0.7547169811320755	0.9195402298850575
0.7523809523809524	0.9080459770114943
0.7596153846153846	0.9080459770114943
0.7572815533980582	0.896551724137931
0.7549019607843137	0.8850574712643678
0.7524752475247525	0.8735632183908046
0.75	0.8620689655172413
0.7474747474747475	0.8505747126436781
0.7551020408163265	0.8505747126436781
0.7628865979381443	0.8505747126436781
0.7604166666666666	0.8390804597701149
0.7578947368421053	0.8275862068965517
0.7553191489361702	0.8160919540229885
0.7526881720430108	0.8045977011494253
0.75	0.7931034482758621
0.7472527472527473	0.7816091954022989
0.7444444444444445	0.7701149425287356
0.7528089887640449	0.7701149425287356
0.75	0.7586206896551724
0.7471264367816092	0.7471264367816092
0.7558139534883721	0.7471264367816092
0.7647058823529411	0.7471264367816092
0.7619047619047619	0.735632183908046
0.7590361445783133	0.7241379310344828
0.7682926829268293	0.7241379310344828
0.7777777777777778	0.7241379310344828
0.775	0.7126436781609196
0.7721518987341772	0.7011494252873564
0.7692307692307693	0.6896551724137931
0.7662337662337663	0.6781609195402298
0.7631578947368421	0.6666666666666666
0.7733333333333333	0.6666666666666666
0.7702702702702703	0.6551724137931034
0.7808219178082192	0.6551724137931034
0.7777777777777778	0.6436781609195402
0.7887323943661971	0.6436781609195402
0.8	0.6436781609195402
0.7971014492753623	0.632183908045977
0.8088235294117647	0.632183908045977
0.8059701492537313	0.6206896551724138
0.803030303030303	0.6091954022988506
0.8153846153846154	0.6091954022988506
0.8125	0.5977011494252874
0.8095238095238095	0.5862068965517241
0.8225806451612904	0.5862068965517241
0.819672131147541	0.5747126436781609
0.8333333333333334	0.5747126436781609
0.8305084745762712	0.5632183908045977
0.8448275862068966	0.5632183908045977
0.8596491228070176	0.5632183908045977
0.875	0.5632183908045977
0.8727272727272727	0.5517241379310345
0.8703703703703703	0.5402298850574713
0.8867924528301887	0.5402298850574713
0.8846153846153846	0.5287356321839081
0.8823529411764706	0.5172413793103449
0.88	0.5057471264367817
0.8775510204081632	0.4942528735632184
0.875	0.4827586206896552
0.8723404255319149	0.47126436781609193
0.8695652173913043	0.45977011494252873
0.8666666666666667	0.4482758620689655
0.8636363636363636	0.4367816091954023
0.8604651162790697	0.42528735632183906
0.8571428571428571	0.41379310344827586
0.8536585365853658	0.40229885057471265
0.85	0.39080459770114945
0.8461538461538461	0.3793103448275862
0.8421052631578947	0.367816091954023
0.8378378378378378	0.3563218390804598
0.8333333333333334	0.3448275862068966
0.8571428571428571	0.3448275862068966
0.8823529411764706	0.3448275862068966
0.8787878787878788	0.3333333333333333
0.875	0.3218390804597701
0.8709677419354839	0.3103448275862069
0.9	0.3103448275862069
0.896551724137931	0.2988505747126437
0.8928571428571429	0.28735632183908044
0.8888888888888888	0.27586206896551724
0.8846153846153846	0.26436781609195403
0.92	0.26436781609195403
0.9166666666666666	0.25287356321839083
0.9130434782608695	0.2413793103448276
0.9545454545454546	0.2413793103448276
0.9523809523809523	0.22988505747126436
1.0	0.22988505747126436
1.0	0.21839080459770116
1.0	0.20689655172413793
1.0	0.19540229885057472
1.0	0.1839080459770115
1.0	0.1724137931034483
1.0	0.16091954022988506
1.0	0.14942528735632185
1.0	0.13793103448275862
1.0	0.12643678160919541
1.0	0.11494252873563218
1.0	0.10344827586206896
1.0	0.09195402298850575
1.0	0.08045977011494253
1.0	0.06896551724137931
1.0	0.05747126436781609
1.0	0.04597701149425287
1.0	0.034482758620689655
1.0	0.022988505747126436
1.0	0.011494252873563218
1.0	0.0
