FPR	TPR
0.0	0.0
0.0	0.0021691973969631237
0.0	0.03470715835140998
0.0017391304347826088	0.03470715835140998
0.0017391304347826088	0.06941431670281996
0.0034782608695652175	0.06941431670281996
0.0034782608695652175	0.11713665943600868
0.0052173913043478265	0.11713665943600868
0.0052173913043478265	0.16052060737527116
0.006956521739130435	0.16052060737527116
0.006956521739130435	0.1843817787418655
0.010434782608695653	0.1843817787418655
0.010434782608695653	0.20824295010845986
0.01217391304347826	0.20824295010845986
0.01217391304347826	0.21258134490238612
0.01391304347826087	0.21258134490238612
0.01391304347826087	0.2472885032537961
0.01565217391304348	0.2472885032537961
0.01565217391304348	0.2885032537960954
0.017391304347826087	0.2885032537960954
0.017391304347826087	0.29718004338394793
0.019130434782608695	0.29718004338394793
0.019130434782608695	0.2993492407809111
0.020869565217391306	0.2993492407809111
0.020869565217391306	0.31453362255965295
0.02434782608695652	0.31453362255965295
0.02434782608695652	0.3210412147505423
0.02782608695652174	0.3210412147505423
0.02782608695652174	0.3275488069414317
0.034782608695652174	0.3275488069414317
0.034782608695652174	0.3362255965292842
0.03826086956521739	0.3362255965292842
0.03826086956521739	0.3405639913232104
0.04173913043478261	0.3405639913232104
0.04173913043478261	0.3579175704989154
0.043478260869565216	0.3579175704989154
0.043478260869565216	0.3600867678958785
0.04695652173913043	0.3600867678958785
0.04695652173913043	0.3644251626898048
0.04869565217391304	0.3644251626898048
0.04869565217391304	0.368763557483731
0.05217391304347826	0.368763557483731
0.05217391304347826	0.3752711496746204
0.059130434782608696	0.3752711496746204
0.059130434782608696	0.3774403470715835
0.06086956521739131	0.3774403470715835
0.06086956521739131	0.3796095444685466
0.06260869565217392	0.3796095444685466
0.06260869565217392	0.38611713665943603
0.06608695652173913	0.38611713665943603
0.06608695652173913	0.3926247288503254
0.06782608695652174	0.3926247288503254
0.06782608695652174	0.3947939262472885
0.06956521739130435	0.3947939262472885
0.06956521739130435	0.3969631236442516
0.07130434782608695	0.3969631236442516
0.07130434782608695	0.403470715835141
0.0782608695652174	0.403470715835141
0.0782608695652174	0.4164859002169197
