SVM	lgb	lr
0.7464460678985818	0.7472711645896004	0.7487322733132789
0.7152470992694455	0.7320756338633434	0.7128061882251826
0.7346196289399269	0.7481291813228499	0.7318004689978619
0.7238257810883509	0.7629146837712946	0.726196634250638
0.7307831574591351	0.7429391682184978	0.7302227739844127
