filter_num	units	auroc_on_CV	mean_auroc_on_CV
32	256	[0.6334405, 0.66130763, 0.63733906, 0.6598712, 0.6909871]	0.656589150428772
32	512	[0.6559486, 0.624866, 0.65128756, 0.65665233, 0.66201717]	0.6501543521881104
32	1024	[0.6463022, 0.65166134, 0.65665233, 0.6459227, 0.68454933]	0.6570175886154175
64	256	[0.6580922, 0.6312969, 0.65128756, 0.68240345, 0.6598712]	0.6565902829170227
64	512	[0.65380496, 0.6430868, 0.67060083, 0.6351931, 0.68562233]	0.6576616168022156
64	1024	[0.6312969, 0.6441586, 0.6448498, 0.65772533, 0.6641631]	0.6484387516975403
128	256	[0.6559486, 0.5959271, 0.639485, 0.6362661, 0.583691]	0.6222635507583618
128	512	[0.60878885, 0.63022506, 0.65450644, 0.64055794, 0.68133044]	0.643081784248352
128	1024	[0.56055737, 0.6334405, 0.60944206, 0.62017167, 0.639485]	0.6126192808151245
