Precision	Recall
0.75	1.0
0.7747747747747747	0.9885057471264368
0.7818181818181819	0.9885057471264368
0.7889908256880734	0.9885057471264368
0.7962962962962963	0.9885057471264368
0.8037383177570093	0.9885057471264368
0.8018867924528302	0.9770114942528736
0.8	0.9655172413793104
0.7980769230769231	0.9540229885057471
0.7941176470588235	0.9310344827586207
0.7920792079207921	0.9195402298850575
0.79	0.9080459770114943
0.797979797979798	0.9080459770114943
0.7959183673469388	0.896551724137931
0.7938144329896907	0.8850574712643678
0.7916666666666666	0.8735632183908046
0.7894736842105263	0.8620689655172413
0.7849462365591398	0.8390804597701149
0.782608695652174	0.8275862068965517
0.7802197802197802	0.8160919540229885
0.7777777777777778	0.8045977011494253
0.7752808988764045	0.7931034482758621
0.7727272727272727	0.7816091954022989
0.7701149425287356	0.7701149425287356
0.7674418604651163	0.7586206896551724
0.7647058823529411	0.7471264367816092
0.7619047619047619	0.735632183908046
0.7590361445783133	0.7241379310344828
0.7560975609756098	0.7126436781609196
0.7530864197530864	0.7011494252873564
0.7625	0.7011494252873564
0.7721518987341772	0.7011494252873564
0.7692307692307693	0.6896551724137931
0.7763157894736842	0.6781609195402298
0.7733333333333333	0.6666666666666666
0.7837837837837838	0.6666666666666666
0.7945205479452054	0.6666666666666666
0.8055555555555556	0.6666666666666666
0.8028169014084507	0.6551724137931034
0.8	0.6436781609195402
0.8115942028985508	0.6436781609195402
0.8235294117647058	0.6436781609195402
0.8208955223880597	0.632183908045977
0.8181818181818182	0.6206896551724138
0.8153846153846154	0.6091954022988506
0.828125	0.6091954022988506
0.8253968253968254	0.5977011494252874
0.8387096774193549	0.5977011494252874
0.8360655737704918	0.5862068965517241
0.8333333333333334	0.5747126436781609
0.8305084745762712	0.5632183908045977
0.8421052631578947	0.5517241379310345
0.8392857142857143	0.5402298850574713
0.8363636363636363	0.5287356321839081
0.8333333333333334	0.5172413793103449
0.8490566037735849	0.5172413793103449
0.8461538461538461	0.5057471264367817
0.8431372549019608	0.4942528735632184
0.84	0.4827586206896552
0.8367346938775511	0.47126436781609193
0.8333333333333334	0.45977011494252873
0.8297872340425532	0.4482758620689655
0.8260869565217391	0.4367816091954023
0.8444444444444444	0.4367816091954023
0.8409090909090909	0.42528735632183906
0.8372093023255814	0.41379310344827586
0.8571428571428571	0.41379310344827586
0.8536585365853658	0.40229885057471265
0.85	0.39080459770114945
0.8461538461538461	0.3793103448275862
0.8421052631578947	0.367816091954023
0.8648648648648649	0.367816091954023
0.8611111111111112	0.3563218390804598
0.8571428571428571	0.3448275862068966
0.8823529411764706	0.3448275862068966
0.8787878787878788	0.3333333333333333
0.90625	0.3333333333333333
0.9032258064516129	0.3218390804597701
0.9	0.3103448275862069
0.896551724137931	0.2988505747126437
0.8928571428571429	0.28735632183908044
0.8846153846153846	0.26436781609195403
0.88	0.25287356321839083
0.875	0.2413793103448276
0.8695652173913043	0.22988505747126436
0.8636363636363636	0.21839080459770116
0.8571428571428571	0.20689655172413793
0.85	0.19540229885057472
0.8421052631578947	0.1839080459770115
0.8333333333333334	0.1724137931034483
0.8823529411764706	0.1724137931034483
0.875	0.16091954022988506
0.9333333333333333	0.16091954022988506
0.9285714285714286	0.14942528735632185
0.9230769230769231	0.13793103448275862
0.9166666666666666	0.12643678160919541
0.9090909090909091	0.11494252873563218
1.0	0.10344827586206896
1.0	0.09195402298850575
1.0	0.08045977011494253
1.0	0.06896551724137931
1.0	0.05747126436781609
1.0	0.034482758620689655
1.0	0.022988505747126436
1.0	0.0
